nc	pc	oct	accid	dur	tie	chord	part	meas	beat	beatIndex
1	2	3	NA	4	NA	0	4	3	0	9
NA	NA	NA	NA	4	NA	0	4	3	1	10
NA	NA	NA	NA	4	NA	0	4	3	2	11
1	2	3	NA	12	NA	0	4	4	0	12
2	4	3	NA	12	NA	0	4	5	0	15
3	5	3	NA	4	NA	0	4	6	0	18
1	2	3	NA	4	NA	0	4	6	1	19
6	10	2	NA	4	NA	0	4	6	2	20
0	0	3	NA	12	NA	0	4	7	0	21
3	5	3	NA	4	start	0	4	8	0	24
3	5	3	NA	2	stop	0	4	8	1	25
4	7	3	NA	1	NA	0	4	8	1.5	25.5
3	5	3	NA	1	NA	0	4	8	1.75	25.75
2	4	3	NA	2	NA	0	4	8	2	26
3	5	3	NA	2	NA	0	4	8	2.5	26.5
0	0	3	NA	4	NA	0	4	9	0	27
NA	NA	NA	NA	4	NA	0	4	9	1	28
NA	NA	NA	NA	4	NA	0	4	9	2	29
3	5	3	NA	4	start	0	4	10	0	30
3	5	3	NA	2	stop	0	4	10	1	31
4	7	3	NA	1	NA	0	4	10	1.5	31.5
3	5	3	NA	1	NA	0	4	10	1.75	31.75
2	4	3	NA	2	NA	0	4	10	2	32
3	5	3	NA	2	NA	0	4	10	2.5	32.5
1	2	3	NA	4	NA	0	4	11	0	33
NA	NA	NA	NA	4	NA	0	4	11	1	34
NA	NA	NA	NA	4	NA	0	4	11	2	35
NA	NA	NA	NA	12	NA	0	4	12	0	36
0	1	4	s	12	NA	0	4	13	0	39
NA	NA	NA	NA	12	NA	0	4	14	0	42
3	6	4	s	12	NA	0	4	15	0	45
NA	NA	NA	NA	12	NA	0	4	16	0	48
6	10	3	NA	6	NA	0	4	17	0	51
6	10	3	NA	2	NA	0	4	17	1.5	52.5
6	10	3	NA	2	NA	0	4	17	2	53
6	10	3	NA	2	stop	0	4	17	2.5	53.5
0	0	4	NA	8	NA	0	4	18	0	54
0	0	3	NA	4	NA	0	4	18	2	56
3	5	3	NA	4	NA	0	4	19	0	57
NA	NA	NA	NA	4	NA	0	4	19	1	58
NA	NA	NA	NA	4	NA	0	4	19	2	59
NA	NA	NA	NA	12	NA	0	4	20	0	60
6	11	3	n	12	NA	0	4	21	0	63
NA	NA	NA	NA	12	NA	0	4	22	0	66
0	0	3	NA	12	NA	0	4	23	0	69
NA	NA	NA	NA	12	NA	0	4	24	0	72
3	5	3	NA	8	NA	0	4	25	0	75
3	5	2	NA	4	NA	0	4	25	2	77
6	10	3	NA	8	NA	0	4	26	0	78
6	10	2	NA	4	NA	0	4	26	2	80
0	0	3	NA	4	NA	0	4	27	0	81
0	0	3	NA	4	NA	0	4	27	1	82
0	0	3	NA	4	NA	0	4	27	2	83
3	5	2	NA	4	NA	0	4	28	0	84
NA	NA	NA	NA	4	NA	0	4	28	1	85
NA	NA	NA	NA	4	NA	0	4	28	2	86
0	0	3	NA	6	NA	0	4	29	0	87
1	2	3	NA	1	NA	0	4	29	1.5	88.5
0	0	3	NA	1	NA	0	4	29	1.75	88.75
6	11	2	n	2	NA	0	4	29	2	89
0	0	3	NA	2	NA	0	4	29	2.5	89.5
0	0	2	NA	4	NA	0	4	30	0	90
NA	NA	NA	NA	4	NA	0	4	30	1	91
NA	NA	NA	NA	4	NA	0	4	30	2	92
0	0	3	NA	6	NA	0	4	31	0	93
1	2	3	NA	1	NA	0	4	31	1.5	94.5
0	0	3	NA	1	NA	0	4	31	1.75	94.75
6	11	2	n	2	NA	0	4	31	2	95
0	0	3	NA	2	NA	0	4	31	2.5	95.5
0	0	2	NA	4	NA	0	4	32	0	96
NA	NA	NA	NA	4	NA	0	4	32	1	97
NA	NA	NA	NA	4	NA	0	4	32	2	98
0	0	3	NA	6	NA	0	4	33	0	99
1	2	3	NA	1	NA	0	4	33	1.5	100.5
0	0	3	NA	1	NA	0	4	33	1.75	100.75
6	11	2	n	2	NA	0	4	33	2	101
0	0	3	NA	2	NA	0	4	33	2.5	101.5
0	0	2	NA	4	NA	0	4	34	0	102
NA	NA	NA	NA	4	NA	0	4	34	1	103
NA	NA	NA	NA	4	NA	0	4	34	2	104
0	0	3	NA	6	NA	0	4	35	0	105
1	2	3	NA	1	NA	0	4	35	1.5	106.5
0	0	3	NA	1	NA	0	4	35	1.75	106.75
6	11	2	n	2	NA	0	4	35	2	107
0	0	3	NA	2	NA	0	4	35	2.5	107.5
0	1	3	s	4	NA	0	4	36	0	108
5	9	2	NA	4	NA	0	4	36	1	109
0	1	3	NA	4	NA	0	4	36	2	110
1	2	3	NA	4	NA	0	4	37	0	111
NA	NA	NA	NA	4	NA	0	4	37	1	112
NA	NA	NA	NA	4	NA	0	4	37	2	113
6	11	2	n	4	NA	0	4	38	0	114
4	7	2	NA	4	NA	0	4	38	1	115
6	11	2	NA	4	NA	0	4	38	2	116
0	0	3	NA	4	NA	0	4	39	0	117
NA	NA	NA	NA	4	NA	0	4	39	1	118
NA	NA	NA	NA	4	NA	0	4	39	2	119
5	8	2	f	12	start	0	4	40	0	120
5	9	2	NA	12	NA	0	4	41	0	123
6	10	2	NA	12	start	0	4	42	0	126
6	10	2	NA	12	stop	0	4	43	0	129
0	0	3	NA	12	start	0	4	44	0	132
0	0	3	NA	4	stop	0	4	45	0	135
0	0	3	NA	4	NA	0	4	45	1	136
0	0	3	NA	4	NA	0	4	45	2	137
1	2	3	NA	12	NA	0	4	46	0	138
2	3	3	f	4	NA	0	4	47	0	141
3	5	3	NA	4	NA	0	4	47	1	142
3	6	3	s	4	NA	0	4	47	2	143
4	7	3	NA	4	NA	0	4	48	0	144
NA	NA	NA	NA	4	NA	0	4	48	1	145
NA	NA	NA	NA	4	NA	0	4	48	2	146
4	7	3	NA	1	NA	0	4	49	0	147
4	7	2	NA	1	NA	0	4	49	0.25	147.25
5	9	2	NA	1	NA	0	4	49	0.5	147.5
6	10	2	NA	1	NA	0	4	49	0.75	147.75
0	0	3	NA	1	NA	0	4	49	1	148
1	2	3	NA	1	NA	0	4	49	1.25	148.25
2	4	3	NA	1	NA	0	4	49	1.5	148.5
3	6	3	s	1	NA	0	4	49	1.75	148.75
4	7	3	NA	1	NA	0	4	49	2	149
3	6	3	NA	1	NA	0	4	49	2.25	149.25
4	7	3	NA	1	NA	0	4	49	2.5	149.5
3	6	3	NA	1	NA	0	4	49	2.75	149.75
4	7	3	NA	4	NA	0	4	50	0	150
NA	NA	NA	NA	4	NA	0	4	50	1	151
NA	NA	NA	NA	4	NA	0	4	50	2	152
4	7	3	NA	1	NA	0	4	51	0	153
4	7	2	NA	1	NA	0	4	51	0.25	153.25
5	9	2	NA	1	NA	0	4	51	0.5	153.5
6	11	2	n	1	NA	0	4	51	0.75	153.75
0	0	3	NA	1	NA	0	4	51	1	154
1	2	3	NA	1	NA	0	4	51	1.25	154.25
2	4	3	NA	1	NA	0	4	51	1.5	154.5
3	6	3	s	1	NA	0	4	51	1.75	154.75
4	7	3	NA	1	NA	0	4	51	2	155
3	6	3	NA	1	NA	0	4	51	2.25	155.25
4	7	3	NA	1	NA	0	4	51	2.5	155.5
3	6	3	NA	1	NA	0	4	51	2.75	155.75
4	7	3	NA	4	NA	0	4	52	0	156
NA	NA	NA	NA	2	NA	0	4	52	1	157
4	7	3	NA	2	NA	0	4	52	1.5	157.5
4	7	3	NA	2	NA	0	4	52	2	158
0	0	3	NA	2	NA	0	4	52	2.5	158.5
4	7	3	NA	1	NA	0	4	53	0	159
4	7	2	NA	1	NA	0	4	53	0.25	159.25
5	9	2	NA	1	NA	0	4	53	0.5	159.5
6	11	2	n	1	NA	0	4	53	0.75	159.75
0	0	3	NA	1	NA	0	4	53	1	160
1	2	3	NA	1	NA	0	4	53	1.25	160.25
2	4	3	NA	1	NA	0	4	53	1.5	160.5
3	6	3	s	1	NA	0	4	53	1.75	160.75
4	7	3	NA	1	NA	0	4	53	2	161
3	6	3	NA	1	NA	0	4	53	2.25	161.25
4	7	3	NA	1	NA	0	4	53	2.5	161.5
3	6	3	NA	1	NA	0	4	53	2.75	161.75
4	7	3	NA	4	NA	0	4	54	0	162
NA	NA	NA	NA	4	NA	0	4	54	1	163
NA	NA	NA	NA	4	NA	0	4	54	2	164
NA	NA	NA	NA	12	NA	0	4	55	0	165
NA	NA	NA	NA	12	NA	0	4	56	0	168
NA	NA	NA	NA	12	NA	0	4	57	0	171
NA	NA	NA	NA	12	NA	0	4	58	0	174
NA	NA	NA	NA	12	NA	0	4	59	0	177
NA	NA	NA	NA	12	NA	0	4	60	0	180
NA	NA	NA	NA	12	NA	0	4	61	0	183
NA	NA	NA	NA	12	NA	0	4	62	0	186
NA	NA	NA	NA	4	NA	0	4	63	0	189
NA	NA	NA	NA	2	NA	0	4	63	1	190
3	6	3	s	2	NA	0	4	63	1.5	190.5
4	7	3	NA	2	NA	0	4	63	2	191
4	8	3	s	2	NA	0	4	63	2.5	191.5
5	9	3	NA	2	NA	0	4	64	0	192
5	9	3	NA	2	stop	0	4	64	0.5	192.5
3	5	3	NA	2	NA	0	4	64	1	193
3	5	3	NA	2	NA	0	4	64	1.5	193.5
1	2	3	NA	2	NA	0	4	64	2	194
1	2	3	NA	2	NA	0	4	64	2.5	194.5
6	11	2	n	2	NA	0	4	65	0	195
6	11	2	NA	2	NA	0	4	65	0.5	195.5
4	7	2	NA	2	NA	0	4	65	1	196
4	7	2	NA	2	NA	0	4	65	1.5	196.5
6	11	2	NA	2	NA	0	4	65	2	197
6	11	2	NA	2	NA	0	4	65	2.5	197.5
0	0	3	NA	2	NA	0	4	66	0	198
0	0	3	NA	2	NA	0	4	66	0.5	198.5
1	2	3	NA	2	NA	0	4	66	1	199
1	2	3	NA	2	NA	0	4	66	1.5	199.5
2	4	3	NA	2	NA	0	4	66	2	200
2	4	3	NA	2	NA	0	4	66	2.5	200.5
3	5	3	NA	6	NA	0	4	67	0	201
NA	NA	NA	NA	2	NA	0	4	67	1.5	202.5
NA	NA	NA	NA	4	NA	0	4	67	2	203
NA	NA	NA	NA	12	NA	0	4	68	0	204
NA	NA	NA	NA	12	NA	0	4	69	0	207
NA	NA	NA	NA	12	NA	0	4	70	0	210
4	7	5	NA	6	NA	0	4	71	0	213
5	9	5	NA	1	NA	0	4	71	1.5	214.5
4	7	5	NA	1	NA	0	4	71	1.75	214.75
3	6	5	s	2	NA	0	4	71	2	215
4	7	5	NA	2	NA	0	4	71	2.5	215.5
4	7	5	NA	12	NA	0	4	72	0	216
4	7	5	NA	6	NA	0	4	73	0	219
5	9	5	NA	1	NA	0	4	73	1.5	220.5
4	7	5	NA	1	NA	0	4	73	1.75	220.75
3	6	5	s	2	NA	0	4	73	2	221
4	7	5	NA	2	NA	0	4	73	2.5	221.5
4	7	5	NA	12	NA	0	4	74	0	222
4	7	5	NA	6	NA	0	4	75	0	225
5	9	5	NA	1	NA	0	4	75	1.5	226.5
4	7	5	NA	1	NA	0	4	75	1.75	226.75
3	6	5	s	2	NA	0	4	75	2	227
4	7	5	NA	2	NA	0	4	75	2.5	227.5
6	10	5	NA	12	NA	0	4	76	0	228
5	9	5	NA	4	NA	0	4	77	0	231
3	5	3	NA	4	NA	0	4	77	1	232
NA	NA	NA	NA	4	NA	0	4	77	2	233
NA	NA	NA	NA	12	NA	0	4	78	0	234
NA	NA	NA	NA	4	NA	0	4	79	0	237
NA	NA	NA	NA	4	NA	0	4	79	1	238
NA	NA	NA	NA	1	NA	0	4	79	2	239
5	9	2	NA	1	NA	0	4	79	2.25	239.25
6	11	2	n	1	NA	0	4	79	2.5	239.5
0	1	3	s	1	NA	0	4	79	2.75	239.75
1	2	3	NA	1	NA	0	4	80	0	240
2	4	3	NA	1	NA	0	4	80	0.25	240.25
3	5	3	NA	1	NA	0	4	80	0.5	240.5
4	7	3	NA	1	NA	0	4	80	0.75	240.75
5	9	3	NA	1	NA	0	4	80	1	241
4	7	3	NA	1	NA	0	4	80	1.25	241.25
3	5	3	NA	1	NA	0	4	80	1.5	241.5
2	4	3	NA	1	NA	0	4	80	1.75	241.75
1	2	3	NA	1	NA	0	4	80	2	242
0	0	3	NA	1	NA	0	4	80	2.25	242.25
6	11	2	n	1	NA	0	4	80	2.5	242.5
5	9	2	NA	1	NA	0	4	80	2.75	242.75
4	7	2	NA	6	NA	0	4	81	0	243
5	9	2	NA	1	NA	0	4	81	1.5	244.5
6	11	2	n	1	NA	0	4	81	1.75	244.75
0	0	3	NA	1	NA	0	4	81	2	245
1	2	3	NA	1	NA	0	4	81	2.25	245.25
2	4	3	NA	1	NA	0	4	81	2.5	245.5
3	6	3	s	1	NA	0	4	81	2.75	245.75
4	7	3	NA	2	NA	0	4	82	0	246
4	7	3	NA	2	NA	0	4	82	0.5	246.5
4	7	3	NA	2	NA	0	4	82	1	247
4	7	3	NA	2	NA	0	4	82	1.5	247.5
4	7	3	NA	2	NA	0	4	82	2	248
4	7	3	NA	2	NA	0	4	82	2.5	248.5
0	0	3	NA	4	NA	0	4	83	0	249
NA	NA	NA	NA	4	NA	0	4	83	1	250
NA	NA	NA	NA	4	NA	0	4	83	2	251
NA	NA	NA	NA	12	NA	0	4	84	0	252
NA	NA	NA	NA	12	NA	0	4	85	0	255
NA	NA	NA	NA	12	NA	0	4	86	0	258
NA	NA	NA	NA	12	NA	0	4	87	0	261
0	0	4	NA	12	NA	0	4	88	0	264
3	6	3	s	12	start	0	4	89	0	267
3	6	3	NA	4	stop	0	4	90	0	270
4	7	3	NA	4	NA	0	4	90	1	271
4	7	2	NA	4	NA	0	4	90	2	272
0	0	3	NA	4	NA	0	4	91	0	273
NA	NA	NA	NA	4	NA	0	4	91	1	274
NA	NA	NA	NA	4	NA	0	4	91	2	275
NA	NA	NA	NA	12	NA	0	4	92	0	276
NA	NA	NA	NA	12	NA	0	4	93	0	279
NA	NA	NA	NA	12	NA	0	4	94	0	282
NA	NA	NA	NA	12	NA	0	4	95	0	285
0	0	3	NA	12	NA	0	4	96	0	288
5	8	2	f	12	NA	0	4	97	0	291
3	6	2	s	8	NA	0	4	98	0	294
3	5	2	n	4	NA	0	4	98	2	296
2	4	2	NA	4	NA	0	4	99	0	297
1	2	2	NA	4	NA	0	4	99	1	298
4	7	2	NA	4	NA	0	4	99	2	299
0	0	3	NA	6	NA	0	4	100	0	300
1	2	3	NA	1	NA	0	4	100	1.5	301.5
0	0	3	NA	1	NA	0	4	100	1.75	301.75
6	11	2	n	2	NA	0	4	100	2	302
0	0	3	NA	2	NA	0	4	100	2.5	302.5
0	0	2	NA	4	NA	0	4	101	0	303
NA	NA	NA	NA	4	NA	0	4	101	1	304
NA	NA	NA	NA	4	NA	0	4	101	2	305
0	0	3	NA	6	NA	0	4	102	0	306
1	2	3	NA	1	NA	0	4	102	1.5	307.5
0	0	3	NA	1	NA	0	4	102	1.75	307.75
6	11	2	n	2	NA	0	4	102	2	308
0	0	3	NA	2	NA	0	4	102	2.5	308.5
0	0	2	NA	4	NA	0	4	103	0	309
NA	NA	NA	NA	4	NA	0	4	103	1	310
NA	NA	NA	NA	4	NA	0	4	103	2	311
1	2	3	NA	1	NA	0	4	104	0	312
0	0	3	NA	1	NA	0	4	104	0.25	312.25
6	11	2	n	1	NA	0	4	104	0.5	312.5
0	0	3	NA	1	NA	0	4	104	0.75	312.75
1	2	3	NA	1	NA	0	4	104	1	313
0	0	3	NA	1	NA	0	4	104	1.25	313.25
6	11	2	NA	1	NA	0	4	104	1.5	313.5
0	0	3	NA	1	NA	0	4	104	1.75	313.75
1	2	3	NA	1	NA	0	4	104	2	314
0	0	3	NA	1	NA	0	4	104	2.25	314.25
6	11	2	NA	1	NA	0	4	104	2.5	314.5
0	0	3	NA	1	NA	0	4	104	2.75	314.75
0	0	2	NA	4	NA	0	4	105	0	315
NA	NA	NA	NA	4	NA	0	4	105	1	316
NA	NA	NA	NA	4	NA	0	4	105	2	317
1	2	3	NA	1	NA	0	4	106	0	318
0	0	3	NA	1	NA	0	4	106	0.25	318.25
6	11	2	n	1	NA	0	4	106	0.5	318.5
0	0	3	NA	1	NA	0	4	106	0.75	318.75
1	2	3	NA	1	NA	0	4	106	1	319
0	0	3	NA	1	NA	0	4	106	1.25	319.25
6	11	2	NA	1	NA	0	4	106	1.5	319.5
0	0	3	NA	1	NA	0	4	106	1.75	319.75
1	2	3	NA	1	NA	0	4	106	2	320
0	0	3	NA	1	NA	0	4	106	2.25	320.25
6	11	2	NA	1	NA	0	4	106	2.5	320.5
0	0	3	NA	1	NA	0	4	106	2.75	320.75
0	0	2	NA	4	NA	0	4	107	0	321
NA	NA	NA	NA	4	NA	0	4	107	1	322
NA	NA	NA	NA	4	NA	0	4	107	2	323
0	0	3	NA	4	NA	0	4	108	0	324
0	0	3	NA	4	NA	0	4	108	1	325
NA	NA	NA	NA	4	NA	0	4	108	2	326
NA	NA	NA	NA	12	NA	0	4	109	0	327
NA	NA	NA	NA	4	NA	0	4	110	0	330
NA	NA	NA	NA	4	NA	0	4	110	1	331
2	4	3	NA	1	NA	0	4	110	2	332
0	0	4	NA	1	NA	0	4	110	2.25	332.25
6	11	3	n	1	NA	0	4	110	2.5	332.5
5	9	3	NA	1	NA	0	4	110	2.75	332.75
4	7	3	NA	1	NA	0	4	111	0	333
3	5	3	NA	1	NA	0	4	111	0.25	333.25
2	4	3	NA	1	NA	0	4	111	0.5	333.5
1	2	3	NA	1	NA	0	4	111	0.75	333.75
0	0	3	NA	1	NA	0	4	111	1	334
6	11	2	n	1	NA	0	4	111	1.25	334.25
0	0	3	NA	1	NA	0	4	111	1.5	334.5
6	11	2	NA	1	NA	0	4	111	1.75	334.75
0	0	3	NA	1	NA	0	4	111	2	335
6	11	2	NA	1	NA	0	4	111	2.25	335.25
0	0	3	NA	1	NA	0	4	111	2.5	335.5
6	11	2	NA	1	NA	0	4	111	2.75	335.75
0	0	3	NA	4	NA	0	4	112	0	336
0	0	2	NA	4	NA	0	4	112	1	337
0	0	2	NA	4	NA	0	4	112	2	338
0	0	2	NA	4	NA	0	4	113	0	339
NA	NA	NA	NA	4	NA	0	4	113	1	340
NA	NA	NA	NA	4	NA	0	4	113	2	341
5	9	2	NA	4	NA	0	4	114	0	342
NA	NA	NA	NA	4	NA	0	4	114	1	343
NA	NA	NA	NA	4	NA	0	4	114	2	344
NA	NA	NA	NA	12	NA	0	4	115	0	345
2	4	3	NA	1	NA	0	4	116	0	348
5	9	3	NA	1	NA	0	4	116	0.25	348.25
4	8	3	s	1	NA	0	4	116	0.5	348.5
3	6	3	s	1	NA	0	4	116	0.75	348.75
2	4	3	NA	1	NA	0	4	116	1	349
1	2	3	NA	1	NA	0	4	116	1.25	349.25
0	1	3	s	1	NA	0	4	116	1.5	349.5
6	11	2	n	1	NA	0	4	116	1.75	349.75
5	9	2	NA	1	NA	0	4	116	2	350
4	8	2	s	1	NA	0	4	116	2.25	350.25
5	9	2	NA	1	NA	0	4	116	2.5	350.5
4	8	2	NA	1	NA	0	4	116	2.75	350.75
5	9	2	NA	4	NA	0	4	117	0	351
5	9	2	NA	4	NA	0	4	117	1	352
5	9	2	NA	4	NA	0	4	117	2	353
6	10	2	NA	6	NA	0	4	118	0	354
0	0	3	NA	1	NA	0	4	118	1.5	355.5
6	10	2	NA	1	NA	0	4	118	1.75	355.75
5	9	2	NA	2	NA	0	4	118	2	356
6	10	2	NA	2	NA	0	4	118	2.5	356.5
3	5	2	NA	12	NA	0	4	119	0	357
6	10	2	NA	6	NA	0	4	120	0	360
0	0	3	NA	1	NA	0	4	120	1.5	361.5
6	10	2	NA	1	NA	0	4	120	1.75	361.75
5	9	2	NA	2	NA	0	4	120	2	362
6	10	2	NA	2	NA	0	4	120	2.5	362.5
4	7	2	NA	12	NA	0	4	121	0	363
4	7	3	NA	12	NA	0	4	122	0	366
5	9	3	NA	12	NA	0	4	123	0	369
NA	NA	NA	NA	12	NA	0	4	124	0	372
6	10	3	NA	12	NA	0	4	125	0	375
0	1	4	s	12	NA	0	4	126	0	378
NA	NA	NA	NA	12	NA	0	4	127	0	381
6	10	3	NA	6	NA	0	4	128	0	384
0	0	4	NA	1	NA	0	4	128	1.5	385.5
6	10	3	NA	1	NA	0	4	128	1.75	385.75
5	9	3	NA	2	NA	0	4	128	2	386
6	10	3	NA	2	NA	0	4	128	2.5	386.5
0	1	3	s	4	NA	0	4	129	0	387
1	2	3	NA	4	NA	0	4	129	1	388
1	3	3	s	4	NA	0	4	129	2	389
2	4	3	NA	4	NA	0	4	130	0	390
0	1	4	s	4	NA	0	4	130	1	391
1	2	4	NA	4	NA	0	4	130	2	392
2	4	4	NA	4	NA	0	4	131	0	393
2	4	4	NA	4	NA	0	4	131	1	394
3	5	4	NA	4	NA	0	4	131	2	395
4	7	4	NA	4	NA	0	4	132	0	396
4	7	4	NA	6	NA	0	4	132	1	397
3	5	4	NA	2	NA	0	4	132	2.5	398.5
4	7	4	NA	4	NA	0	4	133	0	399
4	7	4	NA	6	NA	0	4	133	1	400
3	5	4	NA	2	NA	0	4	133	2.5	401.5
NA	NA	NA	NA	12	NA	0	4	134	0	402
2	3	4	f	6	NA	0	4	135	0	405
3	5	4	NA	1	NA	0	4	135	1.5	406.5
2	3	4	NA	1	NA	0	4	135	1.75	406.75
1	2	4	NA	2	NA	0	4	135	2	407
2	3	4	NA	2	NA	0	4	135	2.5	407.5
3	6	3	s	4	NA	0	4	136	0	408
4	7	3	NA	4	NA	0	4	136	1	409
4	6	3	f	4	NA	0	4	136	2	410
5	9	3	NA	4	NA	0	4	137	0	411
5	9	3	NA	4	NA	0	4	137	1	412
6	10	3	NA	4	NA	0	4	137	2	413
0	0	4	NA	4	start	0	4	138	0	414
0	0	4	NA	2	stop	0	4	138	1	415
5	9	3	NA	1	NA	0	4	138	1.5	415.5
6	10	3	NA	1	NA	0	4	138	1.75	415.75
0	0	4	NA	2	NA	0	4	138	2	416
6	10	3	NA	2	NA	0	4	138	2.5	416.5
0	0	4	NA	4	start	0	4	139	0	417
0	0	4	NA	2	stop	0	4	139	1	418
5	9	3	NA	1	NA	0	4	139	1.5	418.5
6	10	3	NA	1	NA	0	4	139	1.75	418.75
0	0	4	NA	2	NA	0	4	139	2	419
6	10	3	NA	2	NA	0	4	139	2.5	419.5
NA	NA	NA	NA	12	NA	0	4	140	0	420
5	8	3	f	6	NA	0	4	141	0	423
6	10	3	NA	1	NA	0	4	141	1.5	424.5
5	8	3	NA	1	NA	0	4	141	1.75	424.75
4	7	3	NA	2	NA	0	4	141	2	425
5	8	3	NA	2	NA	0	4	141	2.5	425.5
6	11	2	n	4	NA	0	4	142	0	426
0	0	3	NA	4	NA	0	4	142	1	427
0	1	3	s	4	NA	0	4	142	2	428
1	2	3	NA	4	NA	0	4	143	0	429
3	5	4	NA	4	NA	0	4	143	1	430
2	3	4	f	4	NA	0	4	143	2	431
1	2	4	NA	2	NA	0	4	144	0	432
3	5	4	NA	1	NA	0	4	144	0.5	432.5
2	3	4	f	1	NA	0	4	144	0.75	432.75
1	2	4	NA	6	NA	0	4	144	1	433
2	3	4	NA	2	NA	0	4	144	2.5	434.5
1	2	4	NA	2	NA	0	4	145	0	435
3	5	4	NA	1	NA	0	4	145	0.5	435.5
2	3	4	f	1	NA	0	4	145	0.75	435.75
1	2	4	NA	6	NA	0	4	145	1	436
2	3	4	NA	2	NA	0	4	145	2.5	437.5
NA	NA	NA	NA	12	NA	0	4	146	0	438
NA	NA	NA	NA	12	NA	0	4	147	0	441
2	3	4	f	2	NA	0	4	148	0	444
0	0	4	NA	1	NA	0	4	148	0.5	444.5
1	1	4	f	1	NA	0	4	148	0.75	444.75
2	3	4	NA	6	NA	0	4	148	1	445
1	1	4	NA	2	NA	0	4	148	2.5	446.5
2	3	4	f	2	NA	0	4	149	0	447
0	0	4	NA	1	NA	0	4	149	0.5	447.5
1	1	4	f	1	NA	0	4	149	0.75	447.75
2	3	4	NA	6	NA	0	4	149	1	448
1	1	4	NA	2	NA	0	4	149	2.5	449.5
6	10	2	NA	4	NA	0	4	150	0	450
NA	NA	NA	NA	4	NA	0	4	150	1	451
NA	NA	NA	NA	4	NA	0	4	150	2	452
NA	NA	NA	NA	12	NA	0	4	151	0	453
NA	NA	NA	NA	12	NA	0	4	152	0	456
NA	NA	NA	NA	12	NA	0	4	153	0	459
4	6	3	f	12	NA	0	4	154	0	462
1	1	3	f	12	NA	0	4	155	0	465
6	10	2	NA	12	NA	0	4	156	0	468
4	6	2	f	4	NA	0	4	157	0	471
3	5	2	NA	4	NA	0	4	157	1	472
2	4	2	NA	4	NA	0	4	157	2	473
3	5	2	NA	4	NA	0	4	158	0	474
NA	NA	NA	NA	4	NA	0	4	158	1	475
NA	NA	NA	NA	4	NA	0	4	158	2	476
NA	NA	NA	NA	12	NA	0	4	159	0	477
NA	NA	NA	NA	12	NA	0	4	160	0	480
NA	NA	NA	NA	12	NA	0	4	161	0	483
1	1	3	f	12	NA	0	4	162	0	486
5	8	2	f	12	NA	0	4	163	0	489
3	5	2	NA	8	NA	0	4	164	0	492
1	1	2	f	4	NA	0	4	164	2	494
1	1	3	f	4	NA	0	4	165	0	495
0	0	3	NA	4	NA	0	4	165	1	496
6	11	2	n	4	NA	0	4	165	2	497
0	0	2	NA	4	NA	0	4	166	0	498
0	0	3	NA	4	NA	1	4	166	0	498
NA	NA	NA	NA	2	NA	0	4	166	1	499
0	0	3	NA	2	NA	0	4	166	1.5	499.5
0	0	3	NA	2	NA	0	4	166	2	500
0	0	3	NA	2	NA	0	4	166	2.5	500.5
2	4	2	NA	4	NA	0	4	167	0	501
NA	NA	NA	NA	2	NA	0	4	167	1	502
2	4	3	NA	2	NA	0	4	167	1.5	502.5
2	4	3	NA	2	NA	0	4	167	2	503
2	4	3	NA	2	NA	0	4	167	2.5	503.5
4	7	2	NA	4	NA	0	4	168	0	504
NA	NA	NA	NA	2	NA	0	4	168	1	505
4	7	3	NA	2	NA	0	4	168	1.5	505.5
4	7	3	NA	2	NA	0	4	168	2	506
4	7	3	NA	2	NA	0	4	168	2.5	506.5
0	0	3	NA	4	NA	0	4	169	0	507
NA	NA	NA	NA	2	NA	0	4	169	1	508
0	0	4	NA	2	NA	0	4	169	1.5	508.5
0	0	4	NA	2	NA	0	4	169	2	509
0	0	4	NA	2	NA	0	4	169	2.5	509.5
0	0	2	NA	1	NA	0	4	170	0	510
0	0	3	NA	1	NA	0	4	170	0.25	510.25
6	11	2	n	1	NA	0	4	170	0.5	510.5
5	9	2	NA	1	NA	0	4	170	0.75	510.75
4	7	2	NA	1	NA	0	4	170	1	511
3	5	2	NA	1	NA	0	4	170	1.25	511.25
2	4	2	NA	1	NA	0	4	170	1.5	511.5
1	2	2	NA	1	NA	0	4	170	1.75	511.75
0	0	2	NA	4	start	0	4	170	2	512
0	0	2	NA	1	stop	0	4	171	0	513
0	0	3	NA	1	NA	0	4	171	0.25	513.25
6	11	2	n	1	NA	0	4	171	0.5	513.5
5	9	2	NA	1	NA	0	4	171	0.75	513.75
4	7	2	NA	1	NA	0	4	171	1	514
3	5	2	NA	1	NA	0	4	171	1.25	514.25
2	4	2	NA	1	NA	0	4	171	1.5	514.5
1	2	2	NA	1	NA	0	4	171	1.75	514.75
0	0	2	NA	4	start	0	4	171	2	515
0	0	2	NA	1	stop	0	4	172	0	516
0	0	3	NA	1	NA	0	4	172	0.25	516.25
6	11	2	n	1	NA	0	4	172	0.5	516.5
5	9	2	NA	1	NA	0	4	172	0.75	516.75
4	7	2	NA	1	NA	0	4	172	1	517
3	5	2	NA	1	NA	0	4	172	1.25	517.25
2	4	2	NA	1	NA	0	4	172	1.5	517.5
1	2	2	NA	1	NA	0	4	172	1.75	517.75
0	0	2	NA	1	NA	0	4	172	2	518
0	0	3	NA	1	NA	0	4	172	2.25	518.25
6	11	2	NA	1	NA	0	4	172	2.5	518.5
