word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
up	up	16	1	NA	NA	0	0	88.509
and	and	16	1	NA	NA	0	0	88.868
drop	drop	16	1	NA	NA	0	0	89.152
grams	grams	16	2	NA	NA	0	0	89.572
in	in	16	1	11	1	0	0	89.965
it	it	16	1	11	2	1	0	90.17
he'll	he'll	16	1	NA	NA	0	0	90.492
probably	pro-	16	1	NA	NA	0	0	90.731
probably	bly	16	1	NA	NA	0	0	91.005
be	be	16	2	NA	NA	0	0	91.265
out	out	16	1	NA	NA	0	0	91.648
of	of	16	1	NA	NA	0	0	91.896
work	work	16	2	NA	NA	0	0	92.236
laid	laid	16	2	NA	NA	0	0	92.707
back	back	16	2	NA	NA	0	0	93.141
while	while	16	1	NA	NA	0	0	93.554
he	he	16	3	NA	NA	0	1	93.931
smoke	smoke	16	2	NA	NA	0	0	94.687
good	good	16	1	NA	NA	1	1	95.189
