word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
in	in	16	1	19	1	0	0	95.101
me	me	16	1	19	2	1	0	95.449
and	and	16	1	NA	NA	0	0	95.601
if	if	16	1	NA	NA	0	0	95.712
you	you	16	1	NA	NA	0	0	95.99
say	say	16	1	NA	NA	0	0	96.253
it	it	16	1	NA	NA	0	0	96.429
ain't	ain't	16	1	NA	NA	0	0	96.577
you	you	16	1	NA	NA	0	0	96.955
may	may	16	1	NA	NA	0	0	97.136
offend	of-	16	1	NA	NA	0	0	97.268
offend	fend	16	1	19	1	0	0	97.6
me	me	16	2	19	2	0	0	97.932
damn	damn	16	2	NA	NA	0	0	98.344
that	that	16	2	NA	NA	0	0	98.796
boy	boy	16	2	NA	NA	0	0	99.191
good	good	16	2	20	1	1	1	99.691
bright	bright	16	1	NA	NA	0	0	100.403
as	as	16	1	NA	NA	0	0	100.526
thomas	tho-	16	1	NA	NA	0	0	100.819
thomas	mas	16	1	NA	NA	0	0	101.046
edison	e-	16	1	NA	NA	0	0	101.275
edison	di-	16	1	NA	NA	0	0	101.438
edison	son	16	1	NA	NA	0	1	101.715
but	but	16	1	NA	NA	0	0	102.221
gucci	guc-	16	1	NA	NA	0	0	102.42
gucci	ci	16	1	NA	NA	0	0	102.644
man	man	16	1	NA	NA	0	0	102.898
hood	hood	16	1	20	1	1	1	103.225
he	he	16	1	NA	NA	0	0	103.595
stood	stood	16	1	20	1	0	0	103.864
alone	a-	16	1	NA	NA	0	0	104.025
alone	lone	16	1	NA	NA	0	0	104.24
for	for	16	1	NA	NA	0	0	104.546
so	so	16	1	NA	NA	0	0	104.765
long	long	16	1	21	1	0	0	105.011
prolonged	pro-	16	1	NA	NA	0	0	105.354
prolonged	longed	16	1	21	1	0	0	105.544
his	his	16	1	NA	NA	0	0	105.862
whole	whole	16	1	NA	NA	0	0	106.021
career	ca-	16	1	NA	NA	0	0	106.228
career	reer	16	1	22	1	0	0	106.369
but	but	16	1	NA	NA	0	0	106.648
now	now	32	1	NA	NA	0	0	106.793
he's	he's	32	1	NA	NA	0	0	106.964
here	here	16	1	22	1	1	0	107.209
you	you	32	1	NA	NA	0	0	107.385
can	can	32	1	NA	NA	0	0	107.562
shoot	shoot	16	1	NA	NA	0	0	107.763
shots	shots	16	1	NA	NA	0	0	108.009
or	or	16	1	NA	NA	0	0	108.225
cheer	cheer	16	1	22	1	0	0	108.532
cause	cause	16	1	NA	NA	0	0	108.871
i	i	16	10	NA	NA	0	1	109.008
am	am	16	1	NA	NA	1	1	111.383
